wuf75-018 489276 1 2 3 4 5 6 7 8 9 -10 -11 12 13 14 15 16 17 -18 -19 20 -21 -22 -23 24 -25 26 27 28 -29 30 -31 32 33 34 35 36 37 -38 39 40 41 42 43 -44 45 -46 -47 48 49 50 51 -52 53 54 55 56 57 58 59 60 -61 62 63 64 65 -66 -67 -68 -69 70 71 72 73 -74 75 0
wuf75-019 460457 1 2 3 4 -5 6 -7 -8 9 -10 11 12 13 14 15 16 -17 18 19 20 21 22 -23 -24 -25 26 27 28 29 30 31 32 33 -34 35 -36 37 38 39 -40 -41 42 43 44 -45 -46 47 48 49 50 -51 52 53 54 55 56 -57 -58 -59 -60 61 62 63 64 -65 66 -67 -68 69 70 -71 72 -73 -74 75 0
wuf75-02 496035 -1 2 3 4 5 -6 7 8 -9 -10 11 12 13 14 15 16 -17 18 19 20 21 22 23 24 25 26 27 28 -29 30 -31 32 33 34 35 36 37 38 -39 -40 -41 -42 43 44 -45 -46 47 48 -49 50 -51 -52 -53 54 55 56 57 58 -59 -60 61 62 63 64 65 66 67 68 69 70 -71 72 -73 74 75 0
wuf75-020 566185 1 -2 3 4 -5 6 7 8 9 10 11 -12 13 14 -15 16 -17 18 19 20 21 -22 23 24 -25 26 27 28 29 -30 31 32 33 -34 35 36 37 38 -39 40 41 42 43 -44 -45 46 47 48 49 -50 51 -52 53 54 55 56 57 58 -59 60 61 62 63 64 65 -66 67 68 69 70 71 72 73 -74 75 0
wuf75-021 546468 1 2 3 4 -5 -6 -7 8 9 10 11 12 13 14 15 -16 17 18 19 20 21 22 23 24 25 -26 27 28 -29 30 31 32 33 -34 35 36 37 -38 39 40 41 42 43 44 45 -46 47 -48 -49 50 -51 52 53 54 55 56 57 58 59 60 -61 -62 63 64 -65 66 67 68 69 70 71 72 -73 74 75 0
wuf75-022 466975 1 2 3 4 5 -6 7 8 9 -10 11 12 13 -14 -15 16 17 18 19 20 21 -22 23 24 -25 26 27 -28 29 30 31 -32 -33 34 -35 -36 37 -38 -39 40 -41 42 43 -44 45 -46 47 -48 49 50 51 -52 -53 54 55 56 57 58 59 60 61 62 63 64 65 -66 -67 68 -69 70 71 72 73 74 -75 0
wuf75-023 496872 -1 -2 3 -4 -5 -6 -7 8 -9 10 11 -12 -13 14 15 16 17 -18 19 20 21 -22 -23 24 25 26 27 -28 29 30 31 32 33 -34 -35 -36 37 38 -39 40 41 42 43 44 45 46 47 48 -49 50 -51 52 53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 0
wuf75-024 388882 1 2 -3 4 -5 -6 -7 -8 9 10 11 -12 13 -14 -15 16 17 -18 19 -20 -21 22 23 24 25 -26 27 -28 29 30 31 32 33 34 -35 36 37 -38 -39 -40 41 -42 43 -44 45 46 47 48 49 50 -51 52 53 -54 55 56 -57 58 59 -60 61 62 -63 -64 65 -66 67 68 69 -70 71 -72 -73 -74 75 0
wuf75-025 476061 1 2 3 4 5 -6 7 -8 -9 10 11 -12 13 14 15 16 -17 18 19 -20 -21 22 23 24 25 26 27 -28 29 30 31 32 -33 34 -35 -36 37 38 39 40 41 -42 43 44 -45 46 47 48 49 -50 51 -52 53 -54 55 56 -57 58 59 -60 61 62 63 -64 65 66 67 68 69 70 -71 72 -73 74 75 0
wuf75-026 456795 1 2 3 4 -5 6 7 8 -9 10 -11 12 -13 14 -15 16 17 -18 19 20 21 22 23 -24 25 26 27 28 -29 30 31 32 33 -34 35 -36 -37 38 39 40 41 42 43 -44 45 46 47 -48 -49 50 -51 52 53 54 55 56 57 58 59 -60 61 62 -63 -64 -65 66 -67 68 -69 -70 71 72 -73 -74 75 0
wuf75-027 444612 -1 2 3 4 -5 6 -7 8 -9 10 -11 12 13 14 15 16 17 18 19 20 -21 -22 23 24 -25 26 27 28 -29 30 31 32 -33 34 35 -36 37 -38 39 40 41 -42 43 -44 -45 46 47 -48 49 50 -51 52 53 -54 -55 56 57 -58 -59 60 -61 62 63 64 65 -66 67 -68 69 70 71 72 73 74 75 0
wuf75-028 480613 1 -2 3 4 -5 6 7 8 -9 10 11 12 13 14 -15 16 -17 18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 33 34 35 36 37 -38 -39 40 41 42 43 44 45 -46 47 48 49 50 -51 52 53 54 55 56 57 -58 -59 60 -61 -62 63 64 65 -66 67 -68 69 70 71 72 73 -74 75 0
wuf75-029 381878 -1 -2 3 -4 -5 -6 7 -8 9 10 11 12 -13 -14 -15 16 17 -18 19 20 21 22 -23 -24 -25 26 -27 28 29 30 31 -32 -33 -34 -35 -36 37 38 39 -40 41 42 43 -44 -45 46 47 48 -49 50 51 52 53 54 -55 56 -57 58 59 60 -61 62 63 64 -65 -66 67 68 69 70 -71 72 -73 -74 75 0
wuf75-03 417127 -1 -2 3 4 -5 6 -7 -8 -9 -10 11 -12 -13 14 -15 16 -17 -18 19 20 21 22 -23 24 25 26 27 -28 29 30 31 -32 33 34 -35 36 37 38 39 40 -41 42 43 44 45 -46 -47 48 49 50 51 -52 53 -54 -55 56 57 -58 59 60 61 62 63 -64 65 66 67 68 69 70 71 -72 -73 -74 -75 0
wuf75-030 424249 1 2 -3 4 5 6 -7 8 -9 -10 11 12 13 14 -15 16 17 -18 19 20 21 -22 23 -24 25 26 27 -28 29 30 -31 32 -33 -34 35 -36 -37 -38 39 40 41 42 43 -44 -45 46 47 -48 49 50 51 52 -53 54 55 56 -57 58 -59 60 -61 62 -63 64 65 -66 67 68 69 70 -71 -72 73 -74 75 0
wuf75-031 461879 1 2 3 4 5 6 -7 8 9 10 -11 12 13 14 15 -16 17 -18 -19 20 -21 22 23 24 -25 -26 -27 -28 29 -30 31 32 -33 34 -35 36 37 38 39 -40 -41 42 43 44 45 46 47 48 49 -50 -51 52 53 54 -55 56 -57 58 -59 60 61 -62 63 64 65 66 67 -68 69 -70 71 72 73 74 -75 0
wuf75-032 467604 1 2 3 -4 5 6 -7 8 9 10 -11 12 -13 14 -15 16 17 -18 19 20 21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 -36 37 -38 39 -40 41 42 43 -44 45 46 -47 -48 49 50 -51 -52 53 54 -55 56 57 -58 59 60 -61 -62 63 64 65 -66 -67 68 -69 70 71 72 73 74 -75 0
wuf75-033 444828 1 -2 3 4 5 -6 -7 -8 -9 10 11 -12 -13 14 15 -16 -17 18 -19 20 -21 22 -23 -24 -25 26 27 28 29 30 31 -32 -33 -34 35 36 37 38 39 40 -41 42 43 -44 45 46 47 48 49 50 51 -52 53 54 -55 56 57 58 59 60 -61 62 -63 64 65 66 67 68 69 70 71 -72 73 74 75 0
wuf75-034 451842 1 -2 -3 4 5 -6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 20 -21 22 -23 -24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -46 -47 48 -49 50 51 52 -53 54 55 56 -57 58 59 -60 61 -62 63 64 65 -66 -67 -68 -69 70 71 -72 73 -74 75 0
wuf75-035 459148 -1 -2 3 4 5 -6 -7 8 9 10 11 -12 13 14 -15 -16 17 18 -19 -20 -21 22 -23 24 25 26 27 28 -29 -30 31 32 33 -34 35 36 -37 38 39 40 41 -42 -43 44 45 46 47 48 49 50 51 52 -53 -54 -55 -56 -57 58 59 60 61 62 63 -64 65 -66 67 68 69 70 -71 72 73 74 -75 0
wuf75-036 476995 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 -18 -19 -20 -21 22 23 24 25 26 27 28 -29 -30 31 32 33 34 35 36 37 38 -39 40 -41 42 43 -44 45 46 47 -48 -49 -50 51 52 53 54 -55 -56 57 58 59 -60 -61 -62 63 64 -65 -66 -67 68 69 70 71 -72 73 -74 75 0
wuf75-037 498563 -1 2 3 4 -5 -6 -7 8 9 -10 11 -12 -13 14 -15 16 17 18 19 20 21 22 23 24 -25 26 27 28 29 30 31 32 -33 34 35 36 -37 -38 39 40 41 42 -43 44 45 -46 47 48 49 50 51 52 -53 54 55 -56 57 58 59 -60 -61 62 63 -64 65 66 67 68 -69 70 71 72 73 74 -75 0
wuf75-038 477455 -1 2 -3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 -20 21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 -49 50 -51 52 53 -54 55 56 57 -58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 73 -74 -75 0
wuf75-039 490580 1 2 3 4 5 -6 -7 8 -9 10 11 12 13 14 15 -16 17 -18 19 20 -21 -22 23 24 25 26 -27 28 29 30 31 32 33 34 -35 36 37 38 39 40 41 42 43 44 -45 46 -47 48 -49 -50 -51 52 53 -54 -55 56 57 -58 -59 -60 61 -62 63 -64 65 66 -67 68 -69 70 71 72 73 74 75 0
wuf75-04 523544 -1 2 3 -4 -5 6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 29 -30 31 32 33 34 -35 36 -37 38 39 40 -41 -42 43 -44 45 46 -47 48 49 50 51 -52 -53 54 -55 56 57 -58 -59 60 61 62 63 64 65 -66 67 68 69 70 -71 72 -73 74 75 0
wuf75-040 414184 1 -2 -3 4 5 -6 7 8 9 -10 11 -12 13 14 15 16 17 -18 -19 20 21 22 23 -24 25 26 -27 28 -29 30 -31 32 33 34 35 -36 -37 38 -39 40 41 42 43 -44 -45 -46 47 48 49 -50 51 52 53 -54 55 -56 57 58 -59 -60 61 -62 -63 64 65 66 67 -68 -69 -70 71 72 73 -74 -75 0
wuf75-041 487809 -1 -2 3 4 -5 6 7 8 -9 -10 11 12 13 14 15 16 17 18 19 20 21 -22 -23 24 25 26 -27 -28 29 30 -31 32 33 -34 35 36 37 -38 39 40 41 42 43 44 -45 46 47 48 49 -50 -51 -52 53 54 55 56 -57 58 59 -60 61 62 63 64 65 -66 -67 -68 69 -70 71 -72 73 74 75 0
wuf75-042 417457 -1 -2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 -16 -17 18 19 -20 -21 22 23 -24 -25 26 27 28 -29 30 -31 -32 33 34 -35 -36 37 38 -39 -40 -41 -42 43 44 45 46 47 48 49 50 51 -52 53 -54 55 56 57 58 59 -60 -61 62 63 64 65 -66 67 -68 -69 70 71 72 73 74 -75 0
wuf75-043 582773 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 21 22 -23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 37 38 -39 40 41 42 43 -44 45 46 47 48 49 50 51 52 53 54 55 -56 -57 58 59 60 -61 62 63 64 65 66 67 68 -69 70 71 72 -73 74 75 0
wuf75-044 414521 -1 -2 3 4 5 -6 -7 -8 -9 -10 -11 12 -13 14 -15 16 -17 -18 19 -20 21 22 23 24 25 26 27 28 -29 30 31 -32 33 34 35 36 37 38 39 40 -41 42 -43 -44 45 46 -47 -48 49 50 51 52 -53 54 55 56 57 58 59 60 -61 62 -63 64 -65 66 -67 68 69 -70 -71 -72 73 -74 75 0
wuf75-045 438237 1 2 -3 -4 5 6 7 -8 9 -10 -11 -12 13 14 15 16 17 18 19 20 -21 -22 23 -24 25 26 27 28 -29 -30 31 32 33 34 35 36 37 -38 39 -40 41 -42 -43 44 -45 46 47 -48 49 -50 51 52 -53 54 55 56 57 58 59 60 -61 62 -63 64 -65 66 67 68 69 -70 -71 -72 -73 74 75 0
wuf75-046 457734 1 -2 -3 4 -5 -6 7 8 9 10 11 12 -13 14 -15 -16 17 -18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 -33 34 35 36 37 38 39 -40 -41 42 43 44 45 -46 -47 -48 -49 -50 51 -52 53 54 -55 56 -57 58 -59 60 61 62 63 64 65 66 -67 -68 -69 70 -71 72 73 74 -75 0
wuf75-047 425871 1 2 3 4 5 6 7 -8 -9 10 -11 12 13 14 -15 -16 -17 -18 19 20 -21 -22 23 24 -25 26 -27 28 -29 30 31 32 33 34 35 36 37 38 -39 40 41 42 43 44 45 46 -47 48 49 50 51 -52 -53 54 -55 56 -57 58 59 -60 -61 62 63 64 65 66 -67 68 69 70 -71 72 73 74 -75 0
wuf75-048 469834 1 2 3 4 5 6 -7 8 -9 10 11 -12 -13 14 -15 16 17 18 19 20 -21 -22 23 24 25 26 -27 -28 -29 30 31 32 33 -34 35 36 37 -38 -39 -40 41 42 43 44 45 46 47 48 49 50 51 -52 53 -54 -55 -56 57 58 59 60 61 -62 63 -64 65 66 67 68 -69 70 71 72 -73 -74 75 0
wuf75-049 463796 1 -2 3 -4 -5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 19 20 -21 22 23 24 25 -26 27 28 29 -30 31 32 -33 34 35 36 37 38 39 40 41 42 43 44 45 -46 47 48 -49 50 51 -52 53 -54 55 56 -57 58 59 60 -61 62 63 64 -65 66 67 68 69 70 -71 -72 -73 -74 75 0
wuf75-05 485193 -1 2 -3 -4 5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 20 21 22 23 24 -25 -26 -27 28 29 -30 31 32 33 34 35 36 37 -38 39 40 -41 42 43 44 -45 46 47 -48 49 -50 51 52 -53 -54 55 56 57 58 59 60 -61 -62 -63 64 65 66 67 68 69 70 71 -72 -73 -74 75 0
wuf75-050 456196 1 2 3 -4 -5 6 -7 -8 -9 10 11 -12 13 14 -15 16 17 18 -19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 -43 -44 45 46 47 -48 -49 -50 51 52 53 -54 -55 -56 57 -58 -59 60 -61 62 63 64 65 66 67 -68 -69 -70 71 -72 -73 74 75 0
wuf75-051 509293 -1 2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 16 17 18 19 -20 21 22 -23 24 -25 -26 -27 28 29 30 31 -32 33 34 -35 36 37 38 39 40 41 42 -43 44 45 46 47 -48 49 50 51 52 53 -54 55 56 57 -58 -59 -60 61 62 63 64 -65 66 67 68 69 70 71 -72 73 -74 -75 0
wuf75-052 396422 -1 2 -3 4 5 6 -7 -8 9 10 11 12 13 -14 -15 16 17 18 -19 20 21 22 -23 24 -25 26 27 28 -29 -30 31 32 -33 -34 -35 36 -37 38 39 40 41 -42 43 -44 45 -46 -47 -48 49 -50 -51 52 -53 -54 55 56 57 58 59 60 61 62 -63 64 -65 66 -67 68 69 70 71 -72 73 -74 75 0
wuf75-053 552399 1 2 -3 -4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 36 -37 38 -39 -40 -41 -42 43 44 45 46 47 48 -49 50 -51 52 53 -54 -55 56 57 58 59 60 61 -62 -63 64 65 66 67 68 69 70 71 72 73 74 -75 0
wuf75-054 421465 -1 2 3 4 5 -6 -7 -8 9 -10 -11 -12 13 14 -15 16 17 18 -19 -20 21 22 23 24 25 26 27 -28 29 -30 31 -32 33 34 35 36 -37 -38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 -53 54 55 56 -57 -58 -59 60 61 62 -63 -64 -65 -66 -67 -68 69 70 71 -72 73 74 -75 0
wuf75-055 441513 1 2 -3 4 5 -6 7 8 9 10 -11 12 13 14 15 16 -17 18 -19 -20 21 22 23 24 -25 26 27 -28 29 30 -31 -32 33 34 -35 36 37 38 39 40 -41 -42 -43 44 45 -46 47 -48 -49 -50 51 -52 -53 54 55 56 57 -58 59 60 -61 62 63 64 -65 66 67 68 -69 -70 -71 72 73 74 -75 0
wuf75-056 430518 1 -2 3 -4 -5 6 7 -8 -9 10 11 12 13 14 -15 -16 17 -18 19 20 21 -22 23 24 25 26 27 -28 29 30 -31 32 33 34 -35 -36 37 38 -39 40 41 42 43 44 45 46 -47 48 -49 -50 51 52 -53 54 55 56 57 -58 -59 60 61 -62 -63 64 65 -66 67 -68 69 70 -71 72 73 74 -75 0
wuf75-057 471761 1 2 3 4 5 6 -7 8 -9 10 -11 12 13 -14 15 16 17 18 19 20 21 22 -23 -24 25 -26 27 28 -29 30 -31 32 33 34 35 36 37 -38 39 -40 -41 -42 -43 44 -45 -46 47 48 49 50 -51 52 -53 -54 55 56 -57 58 59 60 61 62 63 64 -65 66 67 68 69 70 -71 72 73 -74 -75 0
wuf75-058 494493 1 2 3 -4 -5 6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 19 20 21 22 23 -24 25 26 27 -28 -29 30 31 32 33 -34 35 36 -37 38 39 40 41 42 43 -44 45 -46 -47 -48 49 50 51 52 53 -54 55 56 57 58 59 60 61 62 63 64 65 66 67 -68 69 70 71 72 -73 -74 75 0
wuf75-059 595098 1 -2 -3 4 5 6 7 -8 9 10 11 12 13 14 -15 16 17 -18 19 20 21 22 23 -24 25 26 27 28 29 30 -31 -32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 54 55 56 57 58 59 -60 61 62 63 64 65 66 67 -68 69 70 71 72 73 74 75 0
wuf75-06 480361 1 -2 -3 -4 5 6 7 8 -9 10 -11 12 13 14 15 16 -17 -18 19 -20 21 22 23 -24 -25 26 27 28 -29 30 -31 32 33 34 35 36 37 38 39 40 41 42 43 -44 -45 46 47 -48 -49 50 51 52 53 54 55 56 -57 58 59 60 61 62 63 -64 65 66 67 68 69 70 71 -72 -73 74 -75 0
wuf75-060 444346 1 2 -3 4 5 -6 -7 8 -9 -10 -11 12 13 -14 15 -16 17 -18 19 20 -21 -22 23 -24 -25 26 -27 -28 29 -30 -31 -32 33 34 -35 36 37 38 39 40 -41 -42 -43 44 45 46 47 48 -49 50 51 52 -53 54 55 56 57 58 59 -60 61 62 63 64 65 66 67 -68 -69 70 71 72 73 74 75 0
wuf75-061 545309 1 2 3 -4 5 6 7 8 9 10 -11 12 13 14 15 16 -17 18 -19 20 21 -22 23 -24 25 26 27 -28 -29 30 -31 32 33 34 35 -36 -37 38 39 40 41 42 43 44 45 46 -47 48 49 50 -51 -52 53 -54 55 56 57 58 59 60 -61 62 63 64 65 66 67 -68 69 70 71 72 73 -74 -75 0
wuf75-062 508014 1 2 -3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 -20 -21 22 -23 -24 25 -26 27 28 29 30 31 32 -33 34 -35 36 37 -38 -39 40 -41 -42 43 44 45 46 47 -48 49 -50 51 -52 53 54 -55 56 57 58 -59 60 -61 62 -63 64 65 -66 67 -68 69 70 71 72 73 74 75 0
wuf75-063 525639 1 2 3 4 5 6 -7 8 9 -10 -11 -12 -13 14 15 -16 -17 18 19 20 21 22 23 24 25 26 -27 -28 29 -30 31 -32 33 -34 35 36 37 38 -39 40 -41 42 -43 44 45 -46 47 48 49 50 51 -52 53 54 55 56 57 58 59 60 61 62 63 64 65 -66 67 -68 69 70 71 72 -73 74 75 0
wuf75-064 424891 -1 2 3 -4 5 6 -7 -8 9 10 11 12 -13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 -25 26 27 28 29 -30 -31 32 33 34 35 36 37 -38 39 40 41 42 -43 44 45 46 47 48 49 -50 -51 52 53 -54 55 -56 57 58 59 60 61 62 -63 64 65 66 -67 68 69 70 -71 -72 73 -74 -75 0
wuf75-065 412938 1 -2 3 4 5 6 7 8 -9 -10 -11 12 -13 -14 15 -16 17 18 19 -20 21 -22 23 24 -25 26 27 28 29 -30 31 -32 33 -34 -35 -36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 49 -50 51 52 53 54 55 -56 57 -58 59 -60 61 62 -63 64 65 -66 67 -68 69 70 71 -72 73 74 75 0
wuf75-066 440872 -1 2 3 4 -5 -6 7 8 -9 -10 11 12 13 -14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 29 -30 -31 -32 33 34 -35 -36 37 -38 39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 -73 -74 75 0
wuf75-067 382401 1 -2 3 4 -5 6 7 -8 -9 10 -11 12 -13 -14 -15 16 17 18 -19 -20 21 -22 -23 24 -25 -26 27 -28 -29 30 31 -32 33 34 -35 36 -37 38 -39 40 -41 -42 43 44 45 46 47 -48 -49 50 51 -52 -53 54 -55 -56 57 58 59 -60 61 62 63 64 65 66 -67 68 69 70 71 72 73 74 -75 0
wuf75-068 483490 -1 2 3 -4 -5 6 7 -8 9 10 11 12 13 14 -15 -16 -17 -18 -19 -20 -21 22 23 24 25 26 27 28 29 30 31 32 33 -34 35 36 -37 38 39 40 41 42 43 44 45 46 -47 -48 49 -50 51 52 53 54 -55 -56 -57 58 59 60 61 62 -63 64 65 66 67 68 69 70 71 -72 73 74 -75 0
wuf75-069 470569 1 -2 3 -4 5 6 7 8 -9 10 11 12 -13 -14 15 16 17 -18 19 -20 21 22 23 -24 25 26 27 -28 29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 -44 -45 46 47 48 -49 -50 -51 -52 53 54 55 56 -57 58 59 -60 -61 -62 63 64 -65 -66 67 68 69 70 71 72 73 74 75 0
wuf75-07 462940 -1 2 -3 -4 5 6 -7 -8 -9 10 -11 12 13 14 15 -16 17 18 -19 -20 21 22 23 24 -25 26 -27 28 29 -30 31 32 33 -34 35 -36 37 38 39 40 41 42 43 -44 45 46 47 48 -49 -50 51 52 -53 54 55 56 -57 58 59 60 -61 -62 63 64 65 66 -67 -68 69 -70 71 -72 73 74 75 0
wuf75-070 524790 -1 -2 3 -4 5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 -30 31 32 33 34 -35 36 37 -38 -39 40 -41 42 43 44 -45 -46 47 -48 49 -50 51 52 53 54 55 56 57 58 59 -60 -61 62 63 64 65 66 67 -68 69 70 71 72 -73 74 75 0
wuf75-071 363616 -1 2 -3 -4 5 6 -7 8 9 10 11 12 13 14 15 -16 -17 18 19 20 21 -22 23 24 25 26 -27 28 29 -30 -31 -32 -33 -34 35 36 37 38 39 -40 -41 -42 43 44 45 46 47 -48 49 -50 -51 52 53 54 -55 -56 57 58 -59 -60 61 62 -63 64 65 66 67 -68 69 -70 -71 72 73 -74 75 0
wuf75-072 412818 1 2 -3 -4 5 6 7 8 -9 10 11 -12 13 14 15 16 -17 -18 -19 -20 21 22 23 -24 -25 26 -27 -28 -29 30 31 32 33 -34 35 -36 37 38 39 -40 -41 -42 43 44 45 46 47 -48 49 50 51 52 53 54 -55 56 -57 -58 -59 60 61 62 63 64 65 66 -67 68 69 -70 71 72 -73 74 75 0
wuf75-073 431956 1 2 3 4 5 -6 7 8 -9 10 11 12 -13 14 -15 16 -17 -18 19 20 -21 22 -23 24 -25 26 27 28 29 30 31 32 -33 -34 35 36 37 38 39 40 41 42 -43 44 45 -46 47 48 49 -50 -51 52 53 54 55 -56 -57 58 59 -60 61 62 63 64 65 66 -67 68 69 -70 -71 -72 73 74 75 0
wuf75-074 440375 1 -2 -3 4 5 6 7 8 -9 10 11 12 -13 -14 15 16 -17 -18 19 -20 21 22 23 24 25 26 -27 28 29 30 -31 32 33 34 35 36 37 -38 -39 40 41 -42 -43 -44 45 46 47 -48 49 -50 -51 52 -53 54 -55 56 -57 -58 59 60 61 -62 -63 -64 -65 66 67 68 69 70 71 72 73 -74 75 0
wuf75-075 443455 1 -2 3 4 5 6 -7 -8 -9 -10 11 -12 -13 14 15 16 17 18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 44 45 -46 -47 -48 49 50 -51 52 -53 54 55 -56 57 58 -59 60 61 62 -63 64 65 -66 -67 -68 69 70 -71 -72 73 74 -75 0
wuf75-076 443238 1 2 3 -4 5 -6 -7 8 -9 10 11 -12 -13 14 15 16 -17 18 -19 20 21 22 23 24 25 26 27 28 -29 -30 31 32 -33 -34 -35 36 37 38 39 40 41 42 -43 -44 45 46 -47 48 -49 -50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 -62 63 64 65 66 67 68 69 70 71 72 -73 74 75 0
