wuf75-030 41970 1 2 -3 4 5 6 -7 8 -9 -10 11 12 13 14 -15 16 17 -18 19 20 21 -22 23 -24 25 26 27 -28 29 30 -31 32 -33 -34 35 -36 -37 -38 39 40 41 42 43 -44 -45 46 47 -48 49 50 51 52 -53 54 55 56 -57 58 -59 60 -61 62 -63 64 65 -66 67 68 69 70 -71 -72 73 -74 75 0
wuf75-031 45691 1 2 3 4 5 6 -7 8 9 10 -11 12 13 14 15 -16 17 -18 -19 20 -21 22 23 24 -25 -26 -27 -28 29 -30 31 32 -33 34 -35 36 37 38 39 -40 -41 42 43 44 45 46 47 48 49 -50 -51 52 53 54 -55 56 -57 58 -59 60 61 -62 63 64 65 66 67 -68 69 -70 71 72 73 74 -75 0
wuf75-032 46256 1 2 3 -4 5 6 -7 8 9 10 -11 12 -13 14 -15 16 17 -18 19 20 21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 -36 37 -38 39 -40 41 42 43 -44 45 46 -47 -48 49 50 -51 -52 53 54 -55 56 57 -58 59 60 -61 -62 63 64 65 -66 -67 68 -69 70 71 72 73 74 -75 0
wuf75-033 44008 1 -2 3 4 5 -6 -7 -8 -9 10 11 -12 -13 14 15 -16 -17 18 -19 20 -21 22 -23 -24 -25 26 27 28 29 30 31 -32 -33 -34 35 36 37 38 39 40 -41 42 43 -44 45 46 47 48 49 50 51 -52 53 54 -55 56 57 58 59 60 -61 62 -63 64 65 66 67 68 69 70 71 -72 73 74 75 0
wuf75-034 44702 1 -2 -3 4 5 -6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 20 -21 22 -23 -24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -46 -47 48 -49 50 51 52 -53 54 55 56 -57 58 59 -60 61 -62 63 64 65 -66 -67 -68 -69 70 71 -72 73 -74 75 0
wuf75-035 45416 -1 -2 3 4 5 -6 -7 8 9 10 11 -12 13 14 -15 -16 17 18 -19 -20 -21 22 -23 24 25 26 27 28 -29 -30 31 32 33 -34 35 36 -37 38 39 40 41 -42 -43 44 45 46 47 48 49 50 51 52 -53 -54 -55 -56 -57 58 59 60 61 62 63 -64 65 -66 67 68 69 70 -71 72 73 74 -75 0
wuf75-036 47188 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 -18 -19 -20 -21 22 23 24 25 26 27 28 -29 -30 31 32 33 34 35 36 37 38 -39 40 -41 42 43 -44 45 46 47 -48 -49 -50 51 52 53 54 -55 -56 57 58 59 -60 -61 -62 63 64 -65 -66 -67 68 69 70 71 -72 73 -74 75 0
wuf75-037 49320 -1 2 3 4 -5 -6 -7 8 9 -10 11 -12 -13 14 -15 16 17 18 19 20 21 22 23 24 -25 26 27 28 29 30 31 32 -33 34 35 36 -37 -38 39 40 41 42 -43 44 45 -46 47 48 49 50 51 52 -53 54 55 -56 57 58 59 -60 -61 62 63 -64 65 66 67 68 -69 70 71 72 73 74 -75 0
wuf75-038 47239 -1 2 -3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 -20 21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 -49 50 -51 52 53 -54 55 56 57 -58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 73 -74 -75 0
wuf75-039 48531 1 2 3 4 5 -6 -7 8 -9 10 11 12 13 14 15 -16 17 -18 19 20 -21 -22 23 24 25 26 -27 28 29 30 31 32 33 34 -35 36 37 38 39 40 41 42 43 44 -45 46 -47 48 -49 -50 -51 52 53 -54 -55 56 57 -58 -59 -60 61 -62 63 -64 65 66 -67 68 -69 70 71 72 73 74 75 0
wuf75-04 51789 -1 2 3 -4 -5 6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 29 -30 31 32 33 34 -35 36 -37 38 39 40 -41 -42 43 -44 45 46 -47 48 49 50 51 -52 -53 54 -55 56 57 -58 -59 60 61 62 63 64 65 -66 67 68 69 70 -71 72 -73 74 75 0
wuf75-040 40973 1 -2 -3 4 5 -6 7 8 9 -10 11 -12 13 14 15 16 17 -18 -19 20 21 22 23 -24 25 26 -27 28 -29 30 -31 32 33 34 35 -36 -37 38 -39 40 41 42 43 -44 -45 -46 47 48 49 -50 51 52 53 -54 55 -56 57 58 -59 -60 61 -62 -63 64 65 66 67 -68 -69 -70 71 72 73 -74 -75 0
wuf75-041 48258 -1 -2 3 4 -5 6 7 8 -9 -10 11 12 13 14 15 16 17 18 19 20 21 -22 -23 24 25 26 -27 -28 29 30 -31 32 33 -34 35 36 37 -38 39 40 41 42 43 44 -45 46 47 48 49 -50 -51 -52 53 54 55 56 -57 58 59 -60 61 62 63 64 65 -66 -67 -68 69 -70 71 -72 73 74 75 0
wuf75-042 41293 -1 -2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 -16 -17 18 19 -20 -21 22 23 -24 -25 26 27 28 -29 30 -31 -32 33 34 -35 -36 37 38 -39 -40 -41 -42 43 44 45 46 47 48 49 50 51 -52 53 -54 55 56 57 58 59 -60 -61 62 63 64 65 -66 67 -68 -69 70 71 72 73 74 -75 0
wuf75-043 57651 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 21 22 -23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 37 38 -39 40 41 42 43 -44 45 46 47 48 49 50 51 52 53 54 55 -56 -57 58 59 60 -61 62 63 64 65 66 67 68 -69 70 71 72 -73 74 75 0
wuf75-044 41006 -1 -2 3 4 5 -6 -7 -8 -9 -10 -11 12 -13 14 -15 16 -17 -18 19 -20 21 22 23 24 25 26 27 28 -29 30 31 -32 33 34 35 36 37 38 39 40 -41 42 -43 -44 45 46 -47 -48 49 50 51 52 -53 54 55 56 57 58 59 60 -61 62 -63 64 -65 66 -67 68 69 -70 -71 -72 73 -74 75 0
wuf75-045 43353 1 2 -3 -4 5 6 7 -8 9 -10 -11 -12 13 14 15 16 17 18 19 20 -21 -22 23 -24 25 26 27 28 -29 -30 31 32 33 34 35 36 37 -38 39 -40 41 -42 -43 44 -45 46 47 -48 49 -50 51 52 -53 54 55 56 57 58 59 60 -61 62 -63 64 -65 66 67 68 69 -70 -71 -72 -73 74 75 0
wuf75-046 45277 1 -2 -3 4 -5 -6 7 8 9 10 11 12 -13 14 -15 -16 17 -18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 -33 34 35 36 37 38 39 -40 -41 42 43 44 45 -46 -47 -48 -49 -50 51 -52 53 54 -55 56 -57 58 -59 60 61 62 63 64 65 66 -67 -68 -69 70 -71 72 73 74 -75 0
wuf75-047 42130 1 2 3 4 5 6 7 -8 -9 10 -11 12 13 14 -15 -16 -17 -18 19 20 -21 -22 23 24 -25 26 -27 28 -29 30 31 32 33 34 35 36 37 38 -39 40 41 42 43 44 45 46 -47 48 49 50 51 -52 -53 54 -55 56 -57 58 59 -60 -61 62 63 64 65 66 -67 68 69 70 -71 72 73 74 -75 0
wuf75-048 46480 1 2 3 4 5 6 -7 8 -9 10 11 -12 -13 14 -15 16 17 18 19 20 -21 -22 23 24 25 26 -27 -28 -29 30 31 32 33 -34 35 36 37 -38 -39 -40 41 42 43 44 45 46 47 48 49 50 51 -52 53 -54 -55 -56 57 58 59 60 61 -62 63 -64 65 66 67 68 -69 70 71 72 -73 -74 75 0
wuf75-049 45888 1 -2 3 -4 -5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 19 20 -21 22 23 24 25 -26 27 28 29 -30 31 32 -33 34 35 36 37 38 39 40 41 42 43 44 45 -46 47 48 -49 50 51 -52 53 -54 55 56 -57 58 59 60 -61 62 63 64 -65 66 67 68 69 70 -71 -72 -73 -74 75 0
wuf75-05 47997 -1 2 -3 -4 5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 20 21 22 23 24 -25 -26 -27 28 29 -30 31 32 33 34 35 36 37 -38 39 40 -41 42 43 44 -45 46 47 -48 49 -50 51 52 -53 -54 55 56 57 58 59 60 -61 -62 -63 64 65 66 67 68 69 70 71 -72 -73 -74 75 0
wuf75-050 45130 1 2 3 -4 -5 6 -7 -8 -9 10 11 -12 13 14 -15 16 17 18 -19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 -43 -44 45 46 47 -48 -49 -50 51 52 53 -54 -55 -56 57 -58 -59 60 -61 62 63 64 65 66 67 -68 -69 -70 71 -72 -73 74 75 0
wuf75-051 50380 -1 2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 16 17 18 19 -20 21 22 -23 24 -25 -26 -27 28 29 30 31 -32 33 34 -35 36 37 38 39 40 41 42 -43 44 45 46 47 -48 49 50 51 52 53 -54 55 56 57 -58 -59 -60 61 62 63 64 -65 66 67 68 69 70 71 -72 73 -74 -75 0
wuf75-052 39215 -1 2 -3 4 5 6 -7 -8 9 10 11 12 13 -14 -15 16 17 18 -19 20 21 22 -23 24 -25 26 27 28 -29 -30 31 32 -33 -34 -35 36 -37 38 39 40 41 -42 43 -44 45 -46 -47 -48 49 -50 -51 52 -53 -54 55 56 57 58 59 60 61 62 -63 64 -65 66 -67 68 69 70 71 -72 73 -74 75 0
wuf75-053 54641 1 2 -3 -4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 36 -37 38 -39 -40 -41 -42 43 44 45 46 47 48 -49 50 -51 52 53 -54 -55 56 57 58 59 60 61 -62 -63 64 65 66 67 68 69 70 71 72 73 74 -75 0
wuf75-054 41693 -1 2 3 4 5 -6 -7 -8 9 -10 -11 -12 13 14 -15 16 17 18 -19 -20 21 22 23 24 25 26 27 -28 29 -30 31 -32 33 34 35 36 -37 -38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 -53 54 55 56 -57 -58 -59 60 61 62 -63 -64 -65 -66 -67 -68 69 70 71 -72 73 74 -75 0
wuf75-055 43677 1 2 -3 4 5 -6 7 8 9 10 -11 12 13 14 15 16 -17 18 -19 -20 21 22 23 24 -25 26 27 -28 29 30 -31 -32 33 34 -35 36 37 38 39 40 -41 -42 -43 44 45 -46 47 -48 -49 -50 51 -52 -53 54 55 56 57 -58 59 60 -61 62 63 64 -65 66 67 68 -69 -70 -71 72 73 74 -75 0
wuf75-056 42586 1 -2 3 -4 -5 6 7 -8 -9 10 11 12 13 14 -15 -16 17 -18 19 20 21 -22 23 24 25 26 27 -28 29 30 -31 32 33 34 -35 -36 37 38 -39 40 41 42 43 44 45 46 -47 48 -49 -50 51 52 -53 54 55 56 57 -58 -59 60 61 -62 -63 64 65 -66 67 -68 69 70 -71 72 73 74 -75 0
wuf75-057 46664 1 2 3 4 5 6 -7 8 -9 10 -11 12 13 -14 15 16 17 18 19 20 21 22 -23 -24 25 -26 27 28 -29 30 -31 32 33 34 35 36 37 -38 39 -40 -41 -42 -43 44 -45 -46 47 48 49 50 -51 52 -53 -54 55 56 -57 58 59 60 61 62 63 64 -65 66 67 68 69 70 -71 72 73 -74 -75 0
wuf75-058 48918 1 2 3 -4 -5 6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 19 20 21 22 23 -24 25 26 27 -28 -29 30 31 32 33 -34 35 36 -37 38 39 40 41 42 43 -44 45 -46 -47 -48 49 50 51 52 53 -54 55 56 57 58 59 60 61 62 63 64 65 66 67 -68 69 70 71 72 -73 -74 75 0
wuf75-059 58871 1 -2 -3 4 5 6 7 -8 9 10 11 12 13 14 -15 16 17 -18 19 20 21 22 23 -24 25 26 27 28 29 30 -31 -32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 54 55 56 57 58 59 -60 61 62 63 64 65 66 67 -68 69 70 71 72 73 74 75 0
wuf75-06 47520 1 -2 -3 -4 5 6 7 8 -9 10 -11 12 13 14 15 16 -17 -18 19 -20 21 22 23 -24 -25 26 27 28 -29 30 -31 32 33 34 35 36 37 38 39 40 41 42 43 -44 -45 46 47 -48 -49 50 51 52 53 54 55 56 -57 58 59 60 61 62 63 -64 65 66 67 68 69 70 71 -72 -73 74 -75 0
wuf75-060 43959 1 2 -3 4 5 -6 -7 8 -9 -10 -11 12 13 -14 15 -16 17 -18 19 20 -21 -22 23 -24 -25 26 -27 -28 29 -30 -31 -32 33 34 -35 36 37 38 39 40 -41 -42 -43 44 45 46 47 48 -49 50 51 52 -53 54 55 56 57 58 59 -60 61 62 63 64 65 66 67 -68 -69 70 71 72 73 74 75 0
wuf75-061 53945 1 2 3 -4 5 6 7 8 9 10 -11 12 13 14 15 16 -17 18 -19 20 21 -22 23 -24 25 26 27 -28 -29 30 -31 32 33 34 35 -36 -37 38 39 40 41 42 43 44 45 46 -47 48 49 50 -51 -52 53 -54 55 56 57 58 59 60 -61 62 63 64 65 66 67 -68 69 70 71 72 73 -74 -75 0
wuf75-062 50251 1 2 -3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 -20 -21 22 -23 -24 25 -26 27 28 29 30 31 32 -33 34 -35 36 37 -38 -39 40 -41 -42 43 44 45 46 47 -48 49 -50 51 -52 53 54 -55 56 57 58 -59 60 -61 62 -63 64 65 -66 67 -68 69 70 71 72 73 74 75 0
wuf75-063 51998 1 2 3 4 5 6 -7 8 9 -10 -11 -12 -13 14 15 -16 -17 18 19 20 21 22 23 24 25 26 -27 -28 29 -30 31 -32 33 -34 35 36 37 38 -39 40 -41 42 -43 44 45 -46 47 48 49 50 51 -52 53 54 55 56 57 58 59 60 61 62 63 64 65 -66 67 -68 69 70 71 72 -73 74 75 0
wuf75-064 42036 -1 2 3 -4 5 6 -7 -8 9 10 11 12 -13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 -25 26 27 28 29 -30 -31 32 33 34 35 36 37 -38 39 40 41 42 -43 44 45 46 47 48 49 -50 -51 52 53 -54 55 -56 57 58 59 60 61 62 -63 64 65 66 -67 68 69 70 -71 -72 73 -74 -75 0
wuf75-065 40847 1 -2 3 4 5 6 7 8 -9 -10 -11 12 -13 -14 15 -16 17 18 19 -20 21 -22 23 24 -25 26 27 28 29 -30 31 -32 33 -34 -35 -36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 49 -50 51 52 53 54 55 -56 57 -58 59 -60 61 62 -63 64 65 -66 67 -68 69 70 71 -72 73 74 75 0
wuf75-066 43609 -1 2 3 4 -5 -6 7 8 -9 -10 11 12 13 -14 15 16 17 -18 19 20 -21 22 23 24 25 -26 27 28 29 -30 -31 -32 33 34 -35 -36 37 -38 39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 -73 -74 75 0
wuf75-067 37831 1 -2 3 4 -5 6 7 -8 -9 10 -11 12 -13 -14 -15 16 17 18 -19 -20 21 -22 -23 24 -25 -26 27 -28 -29 30 31 -32 33 34 -35 36 -37 38 -39 40 -41 -42 43 44 45 46 47 -48 -49 50 51 -52 -53 54 -55 -56 57 58 59 -60 61 62 63 64 65 66 -67 68 69 70 71 72 73 74 -75 0
wuf75-068 47829 -1 2 3 -4 -5 6 7 -8 9 10 11 12 13 14 -15 -16 -17 -18 -19 -20 -21 22 23 24 25 26 27 28 29 30 31 32 33 -34 35 36 -37 38 39 40 41 42 43 44 45 46 -47 -48 49 -50 51 52 53 54 -55 -56 -57 58 59 60 61 62 -63 64 65 66 67 68 69 70 71 -72 73 74 -75 0
wuf75-069 46550 1 -2 3 -4 5 6 7 8 -9 10 11 12 -13 -14 15 16 17 -18 19 -20 21 22 23 -24 25 26 27 -28 29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 -44 -45 46 47 48 -49 -50 -51 -52 53 54 55 56 -57 58 59 -60 -61 -62 63 64 -65 -66 67 68 69 70 71 72 73 74 75 0
wuf75-07 45792 -1 2 -3 -4 5 6 -7 -8 -9 10 -11 12 13 14 15 -16 17 18 -19 -20 21 22 23 24 -25 26 -27 28 29 -30 31 32 33 -34 35 -36 37 38 39 40 41 42 43 -44 45 46 47 48 -49 -50 51 52 -53 54 55 56 -57 58 59 60 -61 -62 63 64 65 66 -67 -68 69 -70 71 -72 73 74 75 0
wuf75-070 51914 -1 -2 3 -4 5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 -30 31 32 33 34 -35 36 37 -38 -39 40 -41 42 43 44 -45 -46 47 -48 49 -50 51 52 53 54 55 56 57 58 59 -60 -61 62 63 64 65 66 67 -68 69 70 71 72 -73 74 75 0
wuf75-071 35975 -1 2 -3 -4 5 6 -7 8 9 10 11 12 13 14 15 -16 -17 18 19 20 21 -22 23 24 25 26 -27 28 29 -30 -31 -32 -33 -34 35 36 37 38 39 -40 -41 -42 43 44 45 46 47 -48 49 -50 -51 52 53 54 -55 -56 57 58 -59 -60 61 62 -63 64 65 66 67 -68 69 -70 -71 72 73 -74 75 0
wuf75-072 40840 1 2 -3 -4 5 6 7 8 -9 10 11 -12 13 14 15 16 -17 -18 -19 -20 21 22 23 -24 -25 26 -27 -28 -29 30 31 32 33 -34 35 -36 37 38 39 -40 -41 -42 43 44 45 46 47 -48 49 50 51 52 53 54 -55 56 -57 -58 -59 60 61 62 63 64 65 66 -67 68 69 -70 71 72 -73 74 75 0
wuf75-073 42734 1 2 3 4 5 -6 7 8 -9 10 11 12 -13 14 -15 16 -17 -18 19 20 -21 22 -23 24 -25 26 27 28 29 30 31 32 -33 -34 35 36 37 38 39 40 41 42 -43 44 45 -46 47 48 49 -50 -51 52 53 54 55 -56 -57 58 59 -60 61 62 63 64 65 66 -67 68 69 -70 -71 -72 73 74 75 0
wuf75-074 43563 1 -2 -3 4 5 6 7 8 -9 10 11 12 -13 -14 15 16 -17 -18 19 -20 21 22 23 24 25 26 -27 28 29 30 -31 32 33 34 35 36 37 -38 -39 40 41 -42 -43 -44 45 46 47 -48 49 -50 -51 52 -53 54 -55 56 -57 -58 59 60 61 -62 -63 -64 -65 66 67 68 69 70 71 72 73 -74 75 0
wuf75-075 43867 1 -2 3 4 5 6 -7 -8 -9 -10 11 -12 -13 14 15 16 17 18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 44 45 -46 -47 -48 49 50 -51 52 -53 54 55 -56 57 58 -59 60 61 62 -63 64 65 -66 -67 -68 69 70 -71 -72 73 74 -75 0
wuf75-076 43848 1 2 3 -4 5 -6 -7 8 -9 10 11 -12 -13 14 15 16 -17 18 -19 20 21 22 23 24 25 26 27 28 -29 -30 31 32 -33 -34 -35 36 37 38 39 40 41 42 -43 -44 45 46 -47 48 -49 -50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 -62 63 64 65 66 67 68 69 70 71 72 -73 74 75 0
