wuf75-018 44901 1 -2 3 4 5 -6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 21 -22 23 24 -25 26 27 -28 29 -30 31 -32 33 -34 35 36 -37 -38 39 -40 -41 42 -43 44 -45 -46 47 48 49 50 51 52 -53 -54 55 56 57 58 59 60 -61 62 63 -64 -65 -66 -67 -68 -69 70 71 72 73 74 75 0
wuf75-019 39713 1 2 3 4 5 6 -7 -8 9 10 11 12 13 14 15 16 -17 18 19 20 21 22 -23 -24 -25 26 27 -28 29 30 31 32 33 34 -35 36 37 -38 -39 -40 -41 42 43 44 -45 46 47 48 49 50 51 52 53 -54 55 56 -57 -58 -59 60 61 62 63 -64 -65 66 -67 -68 69 70 71 72 -73 -74 75 0
wuf75-02 45835 1 2 3 -4 5 -6 7 -8 9 10 11 -12 13 -14 -15 -16 -17 18 -19 20 -21 -22 23 -24 25 26 27 28 29 30 31 -32 33 34 -35 -36 37 38 -39 40 41 42 43 44 -45 -46 47 48 49 50 51 52 53 54 -55 56 -57 -58 59 60 61 62 63 64 -65 66 67 -68 69 -70 71 -72 -73 74 75 0
wuf75-020 36243 1 -2 3 4 -5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 21 -22 23 24 -25 -26 27 28 29 -30 31 32 33 34 35 36 37 -38 39 40 41 42 43 44 45 -46 47 48 49 -50 51 -52 53 54 55 56 57 58 -59 60 -61 62 63 64 65 -66 -67 -68 69 70 -71 72 73 -74 75 0
wuf75-021 42128 1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 15 16 17 18 19 20 21 -22 23 24 25 -26 27 -28 -29 30 -31 32 -33 34 35 36 37 -38 39 40 41 -42 43 44 45 -46 47 48 -49 50 51 -52 53 -54 55 -56 57 -58 -59 -60 61 62 -63 64 65 66 67 -68 -69 -70 71 -72 73 74 75 0
wuf75-022 45995 1 -2 -3 4 5 6 7 -8 9 -10 11 12 13 -14 -15 -16 17 18 19 20 -21 -22 23 24 -25 -26 27 -28 29 30 -31 32 33 34 35 -36 37 -38 39 40 41 42 -43 -44 45 -46 -47 48 49 50 51 52 53 54 -55 -56 -57 58 59 60 61 62 63 -64 65 66 -67 68 69 70 71 72 -73 74 75 0
wuf75-023 42033 1 2 3 4 5 6 -7 8 -9 -10 11 -12 13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 25 -26 27 -28 29 30 31 32 33 34 35 36 37 -38 39 -40 41 -42 43 -44 -45 -46 47 -48 49 -50 51 52 -53 -54 55 56 57 -58 -59 60 61 62 -63 -64 65 -66 -67 68 69 70 71 72 -73 74 75 0
wuf75-024 46568 1 2 3 4 -5 -6 -7 -8 -9 -10 11 12 13 -14 -15 -16 -17 18 -19 -20 -21 22 23 -24 25 26 27 -28 29 30 31 32 33 34 35 -36 37 -38 39 -40 41 42 -43 44 -45 46 47 48 49 -50 -51 52 53 54 55 -56 57 58 59 -60 61 -62 -63 64 65 66 -67 -68 69 -70 -71 -72 73 74 75 0
wuf75-025 45584 1 2 3 4 5 6 -7 -8 -9 10 11 12 13 -14 15 16 -17 18 19 -20 21 22 -23 24 25 -26 27 28 29 30 31 32 33 34 -35 -36 37 38 39 -40 -41 -42 43 44 -45 46 47 48 -49 50 51 -52 53 54 55 -56 57 58 59 -60 -61 62 63 -64 65 66 -67 68 69 70 -71 72 -73 -74 75 0
wuf75-026 43259 1 2 -3 4 -5 6 -7 8 9 -10 -11 12 13 -14 -15 16 -17 -18 -19 20 21 22 23 24 25 -26 27 28 29 30 31 -32 33 -34 35 -36 -37 -38 39 40 -41 -42 -43 -44 -45 46 47 -48 -49 50 51 -52 53 54 55 56 57 58 59 60 61 62 -63 64 65 66 67 -68 -69 -70 71 72 -73 74 75 0
wuf75-027 46289 1 -2 3 4 5 6 -7 8 -9 10 -11 12 -13 -14 15 16 17 -18 19 20 -21 -22 23 24 25 -26 -27 -28 -29 -30 31 32 33 34 -35 -36 -37 -38 39 40 41 42 43 -44 45 46 47 -48 49 50 -51 52 53 54 -55 56 57 -58 59 60 61 62 63 64 -65 66 67 68 69 70 71 72 -73 74 75 0
wuf75-028 45581 1 -2 3 4 -5 6 7 -8 9 10 11 12 13 14 -15 16 -17 18 19 20 21 22 23 24 25 26 -27 28 29 30 31 32 33 34 35 36 37 -38 -39 40 41 42 43 44 45 -46 47 48 49 50 -51 52 53 54 55 56 57 -58 -59 60 -61 -62 63 64 65 -66 67 -68 69 70 71 72 73 -74 75 0
wuf75-029 56342 1 -2 3 -4 -5 6 -7 8 9 10 11 12 13 -14 15 16 17 18 19 -20 21 22 23 24 -25 26 -27 -28 -29 -30 -31 32 -33 34 35 -36 37 38 -39 40 41 -42 43 44 45 -46 -47 48 49 -50 51 52 -53 54 -55 56 -57 58 59 60 -61 62 63 64 65 -66 67 68 69 70 71 72 -73 74 75 0
wuf75-03 40766 -1 -2 -3 4 -5 6 7 -8 9 10 -11 -12 -13 14 -15 16 17 18 19 20 21 22 23 -24 25 26 27 -28 -29 30 31 32 33 -34 35 -36 -37 -38 39 40 -41 42 43 -44 -45 46 -47 48 -49 -50 -51 -52 53 -54 55 56 57 -58 -59 60 61 -62 -63 -64 -65 66 -67 -68 -69 70 71 72 -73 -74 75 0
wuf75-030 51812 -1 2 -3 -4 -5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 -17 18 19 20 21 22 23 24 25 -26 27 28 29 30 -31 32 33 34 35 -36 -37 38 -39 40 41 42 -43 -44 45 -46 -47 48 49 -50 51 -52 53 54 55 56 57 58 -59 -60 -61 62 63 64 65 66 67 68 69 70 -71 -72 73 74 75 0
wuf75-031 42500 1 -2 3 4 -5 6 7 8 -9 10 -11 12 13 -14 -15 -16 17 -18 -19 20 21 22 23 24 25 26 -27 28 29 -30 31 32 -33 34 35 36 37 38 -39 40 41 42 43 44 45 46 47 48 -49 50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 62 -63 64 65 66 67 -68 69 -70 71 72 73 74 75 0
wuf75-032 44565 1 -2 3 4 -5 6 -7 8 -9 10 11 12 13 14 15 -16 17 18 19 20 -21 -22 23 24 -25 -26 27 28 -29 30 31 -32 -33 34 35 36 37 -38 39 -40 41 -42 43 -44 -45 46 47 -48 49 -50 51 52 53 54 55 56 57 58 59 -60 -61 -62 63 64 -65 66 67 -68 -69 70 -71 72 -73 74 -75 0
wuf75-033 50511 1 2 3 -4 -5 6 -7 8 -9 10 -11 12 13 14 15 -16 17 18 -19 20 -21 22 -23 -24 25 -26 27 -28 29 30 31 -32 33 34 35 36 37 38 39 40 41 42 43 -44 45 46 47 48 49 50 51 -52 -53 54 55 -56 57 58 -59 60 61 -62 -63 64 65 66 67 68 69 70 71 72 -73 -74 75 0
wuf75-034 46687 1 -2 3 -4 5 -6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 20 -21 22 23 -24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 -41 42 43 44 45 -46 -47 -48 -49 50 51 -52 -53 54 -55 56 -57 58 59 -60 61 -62 63 64 65 -66 67 -68 69 70 71 -72 73 74 75 0
wuf75-035 42916 1 -2 -3 4 5 6 -7 8 9 10 11 12 -13 -14 15 16 17 -18 -19 -20 21 22 23 24 25 -26 27 28 29 -30 31 32 33 -34 35 36 37 38 39 -40 41 -42 -43 44 45 46 47 48 -49 50 51 52 -53 -54 55 -56 -57 58 -59 60 61 62 -63 64 65 -66 67 68 69 70 71 72 73 74 -75 0
wuf75-036 42112 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 -18 -19 -20 21 22 23 24 -25 -26 27 28 -29 -30 31 32 33 34 35 -36 -37 -38 39 40 41 -42 -43 -44 45 46 -47 48 49 -50 -51 -52 53 54 55 -56 -57 58 59 -60 61 -62 63 -64 65 66 67 68 -69 70 71 -72 -73 74 75 0
wuf75-037 41547 1 2 3 -4 -5 6 -7 -8 9 -10 -11 -12 -13 14 15 16 17 -18 -19 20 -21 22 23 24 25 26 27 28 29 30 31 32 -33 34 35 36 37 -38 -39 40 41 42 -43 44 45 46 47 48 49 50 51 52 -53 54 55 56 57 58 59 -60 61 62 63 64 65 66 -67 68 -69 -70 71 -72 73 -74 -75 0
wuf75-038 23803 -1 2 3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 20 21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 -39 -40 41 -42 43 44 45 46 47 48 -49 50 -51 52 53 -54 55 56 -57 -58 -59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 73 -74 -75 0
wuf75-039 37544 1 -2 3 4 5 -6 -7 8 -9 10 11 12 13 14 15 -16 17 18 19 20 21 -22 23 -24 -25 26 -27 28 29 30 31 32 33 34 35 36 37 38 -39 40 41 42 -43 -44 45 46 -47 -48 -49 -50 51 52 53 54 55 -56 57 -58 -59 60 61 -62 63 64 -65 66 -67 68 -69 70 71 72 73 74 75 0
wuf75-04 37702 -1 -2 -3 -4 -5 6 7 8 9 10 11 12 -13 14 15 16 17 -18 19 20 -21 22 23 -24 25 26 27 28 -29 -30 31 32 33 34 -35 36 -37 38 39 40 -41 42 -43 44 45 46 47 48 49 50 -51 52 -53 54 -55 56 57 58 -59 -60 61 62 63 -64 -65 66 67 68 -69 70 71 72 -73 74 -75 0
wuf75-040 40908 -1 -2 -3 -4 -5 6 7 8 9 10 11 -12 13 14 15 -16 -17 18 19 -20 21 22 23 -24 25 26 27 28 29 -30 -31 32 33 34 35 -36 -37 -38 -39 -40 41 42 -43 -44 45 -46 47 48 49 -50 51 52 -53 54 55 -56 57 -58 -59 60 61 62 -63 64 65 66 -67 -68 69 -70 71 -72 73 -74 -75 0
wuf75-041 39554 1 2 3 4 -5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 -24 25 -26 -27 -28 -29 30 -31 32 33 -34 35 36 -37 -38 39 40 41 42 -43 44 -45 46 47 48 49 -50 -51 -52 53 54 55 56 -57 58 59 -60 61 62 63 64 65 -66 -67 -68 69 -70 71 72 73 74 75 0
wuf75-042 48691 1 -2 -3 -4 5 -6 -7 -8 -9 10 11 12 13 14 15 16 -17 18 19 -20 -21 22 -23 -24 -25 26 27 28 -29 30 31 -32 33 34 35 -36 37 38 39 40 -41 42 -43 44 45 46 -47 48 49 50 51 52 53 -54 55 56 57 -58 59 -60 -61 -62 63 -64 65 66 67 -68 69 70 71 72 73 74 75 0
wuf75-043 38590 1 -2 3 4 5 6 7 -8 -9 -10 -11 12 13 14 -15 -16 17 18 -19 20 21 22 -23 -24 -25 -26 27 28 29 30 31 32 33 -34 35 36 37 38 39 40 41 42 43 -44 45 46 47 48 -49 50 -51 52 53 -54 55 56 -57 58 59 -60 61 -62 63 -64 65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
wuf75-044 39985 1 2 -3 -4 5 6 7 -8 9 10 11 -12 13 -14 -15 -16 -17 -18 19 -20 -21 -22 23 -24 -25 26 27 -28 -29 -30 31 32 -33 34 35 36 37 38 -39 -40 41 42 43 -44 45 -46 -47 -48 49 -50 -51 52 -53 -54 55 56 57 -58 59 -60 61 -62 -63 64 -65 66 -67 68 69 70 -71 -72 73 74 75 0
wuf75-045 38386 1 -2 3 4 5 6 -7 8 9 -10 -11 12 -13 14 -15 16 -17 18 -19 20 21 -22 23 -24 25 26 -27 28 -29 -30 31 32 33 34 -35 -36 37 -38 -39 -40 41 42 -43 44 45 46 -47 -48 -49 50 -51 -52 -53 54 55 56 -57 58 -59 60 61 62 -63 64 -65 66 67 68 -69 -70 -71 72 73 74 -75 0
wuf75-046 37906 1 -2 3 4 -5 -6 7 -8 -9 -10 -11 -12 -13 14 -15 16 -17 -18 -19 20 21 22 23 24 25 26 27 28 29 30 -31 -32 -33 34 35 36 37 -38 39 -40 -41 42 43 44 45 -46 47 -48 -49 -50 51 52 53 54 -55 56 -57 58 59 60 -61 62 63 64 65 66 67 68 69 70 71 72 73 74 -75 0
wuf75-047 48717 1 2 3 4 5 6 7 -8 -9 -10 11 12 13 -14 -15 16 -17 18 19 -20 -21 -22 23 24 -25 -26 27 28 29 30 31 -32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 -47 48 49 50 51 -52 -53 -54 -55 56 -57 58 59 60 -61 62 63 64 65 66 -67 68 69 70 -71 72 73 74 -75 0
wuf75-048 41535 1 2 -3 4 5 6 7 8 9 10 11 12 -13 14 15 16 17 18 19 20 -21 -22 23 24 -25 26 -27 28 -29 -30 31 32 33 -34 35 36 -37 38 -39 -40 41 42 -43 44 45 46 -47 48 49 50 51 -52 53 -54 -55 56 57 -58 59 60 -61 -62 63 -64 65 66 67 -68 -69 70 71 72 -73 -74 75 0
wuf75-049 43471 -1 2 3 -4 5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 19 20 -21 -22 23 24 25 26 -27 28 -29 30 31 32 -33 34 -35 36 -37 -38 39 40 41 42 43 44 45 -46 47 48 49 -50 51 -52 53 -54 55 56 57 58 59 60 -61 62 63 64 -65 66 67 68 69 -70 -71 -72 -73 -74 75 0
wuf75-05 46592 -1 -2 -3 -4 5 -6 -7 8 9 10 11 12 13 -14 15 16 17 18 19 20 21 22 23 24 -25 26 -27 28 -29 -30 31 32 33 34 35 36 37 38 39 40 -41 42 43 -44 -45 46 -47 48 49 50 51 52 53 -54 55 56 57 58 -59 -60 61 62 -63 64 -65 66 67 68 -69 70 71 72 73 74 75 0
wuf75-050 43905 1 2 3 -4 -5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 17 18 -19 20 -21 -22 23 24 -25 26 27 28 29 -30 31 32 33 -34 35 -36 37 38 39 40 -41 42 -43 -44 45 46 47 -48 49 50 -51 -52 53 54 55 -56 57 58 -59 60 61 62 63 64 65 -66 -67 68 69 70 71 72 -73 74 -75 0
wuf75-051 48192 1 2 3 4 5 6 7 -8 9 10 -11 12 13 -14 15 16 -17 18 -19 -20 -21 -22 23 24 -25 26 27 28 -29 30 31 32 33 34 35 -36 37 38 39 40 -41 -42 -43 -44 -45 46 47 -48 49 50 51 52 53 54 55 56 -57 58 59 60 61 -62 63 64 -65 66 67 68 69 70 -71 72 73 -74 -75 0
wuf75-052 39665 -1 2 -3 4 5 6 7 -8 -9 10 -11 12 13 -14 -15 16 -17 18 -19 -20 21 22 -23 24 -25 -26 27 -28 -29 30 31 32 33 34 -35 36 -37 38 -39 40 41 -42 -43 -44 45 -46 -47 -48 49 -50 -51 52 -53 54 55 -56 57 58 -59 60 61 62 63 64 -65 -66 67 68 69 70 71 -72 -73 74 75 0
wuf75-053 32761 1 2 -3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 -17 -18 19 20 -21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 -35 36 37 -38 -39 -40 41 42 43 44 45 46 47 48 -49 -50 -51 52 53 -54 -55 56 57 58 59 60 61 -62 -63 64 65 66 67 68 69 -70 71 72 73 -74 -75 0
wuf75-054 45269 1 2 3 4 5 6 7 8 9 -10 -11 -12 13 -14 15 16 -17 18 -19 -20 21 22 23 24 25 -26 27 -28 29 -30 31 32 33 34 35 -36 37 38 39 -40 41 42 -43 -44 -45 46 47 48 49 50 51 52 -53 54 -55 56 57 -58 59 -60 61 62 63 -64 -65 -66 67 -68 69 70 71 -72 73 74 -75 0
wuf75-055 48618 1 2 -3 4 -5 -6 7 8 9 10 11 12 13 -14 15 16 -17 18 19 -20 -21 -22 23 -24 25 -26 -27 28 29 30 31 32 33 -34 -35 36 37 38 39 40 41 -42 43 -44 -45 -46 47 48 49 50 51 52 -53 -54 55 56 -57 58 -59 60 -61 62 63 64 -65 66 67 68 69 70 -71 72 73 74 -75 0
wuf75-056 42208 1 2 -3 4 5 -6 7 -8 -9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 -25 -26 27 28 29 -30 -31 32 33 34 -35 -36 37 38 39 40 -41 -42 43 44 -45 46 -47 48 49 50 -51 -52 53 54 -55 56 -57 -58 -59 60 61 -62 -63 64 65 -66 -67 68 -69 70 -71 -72 73 74 -75 0
wuf75-057 40929 1 2 3 -4 5 6 -7 8 -9 10 11 12 13 -14 -15 16 17 18 19 20 -21 22 23 -24 25 26 -27 -28 -29 -30 31 32 -33 -34 -35 36 37 38 39 40 41 -42 -43 44 -45 -46 -47 48 49 50 51 -52 -53 -54 55 -56 57 58 59 60 61 -62 63 64 -65 66 -67 68 -69 70 -71 -72 73 -74 75 0
wuf75-058 44481 1 2 3 -4 -5 6 7 8 9 -10 11 12 13 14 -15 16 17 -18 19 20 21 22 23 -24 25 26 27 -28 -29 30 -31 32 33 -34 35 36 37 38 39 -40 41 42 43 -44 -45 -46 47 -48 49 50 51 52 -53 54 55 56 57 58 59 -60 61 -62 63 64 -65 66 -67 68 -69 -70 71 72 73 -74 75 0
wuf75-059 40340 1 -2 3 4 5 6 -7 8 -9 -10 11 -12 13 14 15 16 17 18 19 20 -21 22 23 -24 25 26 27 28 29 30 -31 32 33 34 35 36 -37 38 39 40 -41 42 -43 -44 -45 46 47 48 -49 50 51 52 53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 -68 69 70 71 72 73 74 75 0
wuf75-06 42080 1 2 3 4 5 -6 7 8 -9 -10 11 -12 -13 14 15 16 -17 18 19 -20 21 22 -23 -24 25 -26 27 28 -29 30 -31 32 33 34 35 -36 37 38 39 40 41 -42 43 -44 45 46 47 48 -49 50 51 52 53 54 -55 56 -57 -58 59 -60 61 62 -63 -64 -65 66 67 68 -69 70 71 -72 -73 -74 75 0
wuf75-060 46147 -1 2 3 -4 -5 6 -7 8 -9 10 11 -12 13 14 -15 -16 -17 18 -19 20 21 22 -23 -24 25 26 -27 -28 29 30 31 32 -33 34 -35 36 -37 38 39 -40 41 -42 -43 44 45 46 47 48 -49 -50 -51 52 -53 -54 55 56 57 58 -59 60 61 -62 63 -64 65 -66 67 68 69 -70 -71 -72 73 -74 75 0
wuf75-061 36793 1 -2 3 4 5 6 -7 8 9 10 -11 -12 13 -14 -15 16 17 -18 19 -20 21 -22 -23 24 25 -26 -27 28 -29 -30 -31 32 -33 -34 -35 -36 37 38 -39 40 41 42 -43 44 -45 -46 47 48 -49 50 51 52 53 54 55 56 57 58 59 -60 -61 -62 -63 64 -65 66 -67 -68 -69 -70 71 72 73 -74 -75 0
wuf75-062 39629 -1 2 3 4 5 6 -7 8 -9 -10 11 12 13 14 15 16 17 18 19 20 -21 22 -23 24 25 -26 27 -28 -29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 44 45 46 47 -48 49 -50 -51 -52 53 54 55 -56 57 -58 -59 60 -61 62 -63 -64 65 -66 67 68 69 70 71 72 73 74 75 0
wuf75-063 36853 1 -2 3 4 5 -6 7 8 -9 10 -11 -12 -13 -14 15 16 17 18 19 20 21 -22 23 24 25 26 27 -28 29 -30 -31 -32 33 -34 35 36 -37 38 -39 40 -41 42 43 -44 45 46 47 48 -49 50 51 -52 53 54 55 56 57 -58 59 60 61 62 63 -64 65 66 67 -68 69 70 71 72 73 74 75 0
wuf75-064 44177 1 -2 -3 -4 5 6 7 -8 -9 10 11 12 13 -14 15 16 17 18 -19 20 21 -22 23 -24 -25 -26 27 28 29 -30 -31 -32 -33 34 35 36 37 38 39 40 41 42 43 44 -45 -46 -47 48 -49 50 -51 52 -53 -54 -55 -56 57 58 59 -60 61 62 -63 -64 65 66 67 68 69 70 -71 72 -73 74 -75 0
wuf75-065 39785 1 2 -3 4 5 6 -7 8 -9 10 -11 12 13 -14 -15 -16 17 18 19 20 -21 22 23 24 -25 26 27 -28 29 -30 31 32 -33 34 -35 -36 -37 38 -39 40 -41 42 43 44 45 -46 -47 48 -49 -50 -51 -52 -53 54 55 -56 -57 -58 59 -60 61 -62 63 -64 65 66 67 -68 69 -70 -71 -72 -73 74 75 0
wuf75-066 44808 1 2 3 4 -5 -6 7 -8 -9 -10 -11 12 13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 25 26 27 28 29 -30 31 -32 33 -34 35 -36 37 -38 39 40 -41 42 43 44 45 -46 47 48 49 50 51 52 53 54 55 -56 57 58 59 -60 -61 62 -63 64 65 66 67 68 -69 70 71 -72 -73 -74 75 0
wuf75-067 48400 1 2 -3 -4 5 6 7 8 9 10 11 -12 -13 -14 -15 16 -17 -18 -19 20 -21 22 23 -24 -25 26 27 28 -29 -30 -31 -32 -33 34 -35 36 -37 38 39 40 -41 -42 43 -44 45 -46 -47 -48 49 50 -51 52 -53 -54 55 56 57 58 -59 60 61 -62 63 64 65 -66 67 68 69 -70 -71 -72 73 74 75 0
wuf75-068 47188 1 2 3 4 5 6 7 8 9 -10 11 -12 13 14 15 16 -17 -18 19 20 -21 22 23 24 25 26 27 -28 29 -30 31 32 33 34 35 36 37 38 -39 40 41 -42 43 44 -45 -46 -47 -48 49 50 51 52 53 -54 -55 56 -57 58 -59 60 61 -62 -63 64 -65 -66 67 68 69 70 71 72 -73 74 -75 0
wuf75-069 43630 1 -2 3 -4 5 6 7 8 -9 10 11 12 13 -14 15 16 17 18 19 -20 21 22 23 -24 -25 26 27 -28 29 30 31 -32 33 34 35 36 37 38 39 -40 -41 -42 43 44 45 46 47 48 -49 50 51 -52 53 54 55 56 -57 58 59 -60 61 -62 -63 -64 -65 -66 67 68 69 70 71 72 73 74 75 0
wuf75-07 40296 -1 2 -3 -4 5 6 7 -8 -9 10 -11 12 -13 14 15 -16 17 -18 19 20 21 22 -23 24 25 26 27 28 29 -30 31 32 33 -34 35 -36 37 38 -39 40 41 42 43 -44 -45 46 47 48 49 50 -51 -52 -53 54 55 56 -57 -58 59 60 61 -62 63 64 65 66 -67 -68 -69 70 71 72 73 74 75 0
wuf75-070 40743 -1 -2 3 -4 5 6 7 8 -9 10 11 12 -13 -14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 -30 31 32 33 34 -35 36 37 38 -39 40 -41 42 43 44 -45 46 47 -48 49 -50 51 52 53 54 55 56 57 58 59 60 -61 62 63 64 65 66 67 -68 69 70 71 72 -73 74 75 0
wuf75-071 52160 -1 2 -3 4 5 6 -7 8 9 10 11 12 13 14 -15 -16 17 18 19 20 21 -22 23 24 25 26 27 -28 29 30 31 32 -33 -34 35 -36 37 -38 -39 40 41 42 -43 -44 45 -46 47 48 -49 -50 51 52 -53 -54 -55 56 -57 58 59 60 -61 -62 -63 64 65 -66 67 -68 -69 70 -71 -72 73 74 75 0
wuf75-072 42756 1 2 -3 -4 5 -6 -7 8 -9 10 -11 12 13 14 15 16 17 -18 -19 -20 21 22 23 -24 25 -26 -27 28 29 30 31 -32 33 -34 35 -36 -37 38 -39 -40 -41 -42 43 44 45 -46 47 -48 49 50 -51 52 53 54 -55 56 57 -58 -59 60 61 62 -63 -64 65 66 67 68 69 70 71 72 -73 74 75 0
wuf75-073 48614 1 2 3 4 5 -6 7 8 -9 10 11 12 13 14 -15 16 -17 -18 -19 20 -21 22 23 24 -25 26 27 28 29 30 31 32 33 -34 35 36 37 38 39 40 -41 42 -43 44 45 -46 47 48 49 -50 -51 -52 53 54 55 -56 57 58 59 60 61 62 63 64 65 -66 -67 68 69 -70 -71 -72 73 74 75 0
wuf75-074 42164 1 2 3 4 5 -6 7 8 -9 -10 -11 12 -13 -14 15 16 -17 -18 -19 20 -21 22 23 24 25 26 -27 28 29 30 31 -32 33 34 -35 36 -37 -38 -39 40 41 -42 43 -44 45 46 47 -48 49 -50 51 52 -53 54 55 -56 57 58 59 60 -61 62 -63 64 65 -66 67 -68 -69 -70 71 72 73 -74 75 0
wuf75-075 48312 1 2 3 4 -5 -6 7 8 -9 10 11 -12 13 14 -15 16 -17 -18 19 -20 21 22 -23 24 25 26 27 28 -29 30 -31 32 33 34 35 -36 37 -38 -39 -40 41 -42 43 44 45 -46 47 -48 -49 50 -51 52 -53 54 55 56 57 58 -59 -60 -61 62 -63 64 65 66 -67 68 69 70 71 -72 73 74 75 0
